corrida_id,grupo_calibracion_id,ejecucion,id_prueba,lote,fecha,material,espesor_mm,operacion,velocidad_mm_min,potencia_pct,pasadas,x_mm,y_mm,tamano_celda_mm,area_material_mm2,tiempo_estimado_celda_s
MDF-Trupan_3mm_corte_2026-09-03_L03,,,C-001,L03,2026-09-03,MDF Trupan,3.0,corte,80,100,6,0.0,0.0,15.0,225.0,325.81
